"SampleID","Individual_ID","UniProt","GeneID","Assay","NPX","Panel","Index"
"CV41_61","CV41","P26022","PTX3","PTX3",4.90334,"CVD2",61
"CV9_62","CV9","P26022","PTX3","PTX3",4.57212,"CVD2",62
"CV74_63","CV74","P26022","PTX3","PTX3",4.11081,"CVD2",63
"CV16_64","CV16","P26022","PTX3","PTX3",5.12324,"CVD2",64
"CV21_1","CV21","Q14242","SELPLG","PSGL-1",3.61385,"CVD2",1
"C161_2","C161","Q14242","SELPLG","PSGL-1",3.52139,"CVD2",2
"C173_3","C173","Q14242","SELPLG","PSGL-1",3.61634,"CVD2",3
"CV11_4","CV11","Q14242","SELPLG","PSGL-1",3.6485,"CVD2",4
"CV59_5","CV59","Q14242","SELPLG","PSGL-1",3.80533,"CVD2",5
"C193_6","C193","Q14242","SELPLG","PSGL-1",3.91594,"CVD2",6
"C33_7","C33","Q14242","SELPLG","PSGL-1",4.02208,"CVD2",7
"CV39_8","CV39","Q14242","SELPLG","PSGL-1",3.11879,"CVD2",8
"CV6_9","CV6","Q14242","SELPLG","PSGL-1",3.36888,"CVD2",9
"CV38_10","CV38","Q14242","SELPLG","PSGL-1",3.33422,"CVD2",10
"CV4_11","CV4","Q14242","SELPLG","PSGL-1",3.61333,"CVD2",11
"C195_12","C195","Q14242","SELPLG","PSGL-1",3.83492,"CVD2",12
"CV1_13","CV1","Q14242","SELPLG","PSGL-1",3.63837,"CVD2",13
"C237_14","C237","Q14242","SELPLG","PSGL-1",3.35114,"CVD2",14
"CV2_15","CV2","Q14242","SELPLG","PSGL-1",4.14896,"CVD2",15
"CV42_17","CV42","Q14242","SELPLG","PSGL-1",3.04769,"CVD2",17
"CV79_18","CV79","Q14242","SELPLG","PSGL-1",3.5648,"CVD2",18
"CV3_19","CV3","Q14242","SELPLG","PSGL-1",3.80386,"CVD2",19
"CV36_20","CV36","Q14242","SELPLG","PSGL-1",3.07363,"CVD2",20
"CV55_21","CV55","Q14242","SELPLG","PSGL-1",3.99041,"CVD2",21
"C246_22","C246","Q14242","SELPLG","PSGL-1",4.25964,"CVD2",22
"CV30_23","CV30","Q14242","SELPLG","PSGL-1",3.65052,"CVD2",23
"CV19_24","CV19","Q14242","SELPLG","PSGL-1",3.69723,"CVD2",24
"CV13_25","CV13","Q14242","SELPLG","PSGL-1",3.86704,"CVD2",25
"C137_26","C137","Q14242","SELPLG","PSGL-1",3.25132,"CVD2",26
"CV47_27","CV47","Q14242","SELPLG","PSGL-1",3.91384,"CVD2",27
"CV29_28","CV29","Q14242","SELPLG","PSGL-1",4.15462,"CVD2",28
"CV14_29","CV14","Q14242","SELPLG","PSGL-1",3.66512,"CVD2",29
"CV56_30","CV56","Q14242","SELPLG","PSGL-1",3.85257,"CVD2",30
"CV82_31","CV82","Q14242","SELPLG","PSGL-1",3.48316,"CVD2",31
"CV23_32","CV23","Q14242","SELPLG","PSGL-1",3.96952,"CVD2",32
"CV37_33","CV37","Q14242","SELPLG","PSGL-1",3.71419,"CVD2",33
"CV34_34","CV34","Q14242","SELPLG","PSGL-1",3.51216,"CVD2",34
"CV58_35","CV58","Q14242","SELPLG","PSGL-1",3.98764,"CVD2",35
"CV22_36","CV22","Q14242","SELPLG","PSGL-1",3.45794,"CVD2",36
"CV65_37","CV65","Q14242","SELPLG","PSGL-1",3.39805,"CVD2",37
"CV79_38","CV79","Q14242","SELPLG","PSGL-1",3.63708,"CVD2",38
"CV1_39","CV1","Q14242","SELPLG","PSGL-1",3.04342,"CVD2",39
"CV51_40","CV51","Q14242","SELPLG","PSGL-1",3.27876,"CVD2",40
"CV42_41","CV42","Q14242","SELPLG","PSGL-1",3.2477,"CVD2",41
"CV19_42","CV19","Q14242","SELPLG","PSGL-1",4.0146,"CVD2",42
"CV70_43","CV70","Q14242","SELPLG","PSGL-1",3.85185,"CVD2",43
"C78_44","C78","Q14242","SELPLG","PSGL-1",3.61147,"CVD2",44
"CV10_45","CV10","Q14242","SELPLG","PSGL-1",3.75776,"CVD2",45
"CV8_46","CV8","Q14242","SELPLG","PSGL-1",3.80914,"CVD2",46
"CV60_47","CV60","Q14242","SELPLG","PSGL-1",3.83959,"CVD2",47
"CV35_48","CV35","Q14242","SELPLG","PSGL-1",3.55996,"CVD2",48
"CV48_49","CV48","Q14242","SELPLG","PSGL-1",3.3447,"CVD2",49
"CV76_50","CV76","Q14242","SELPLG","PSGL-1",3.95667,"CVD2",50
"CV12_51","CV12","Q14242","SELPLG","PSGL-1",3.96932,"CVD2",51
"C58_52","C58","Q14242","SELPLG","PSGL-1",3.80313,"CVD2",52
"CV53_53","CV53","Q14242","SELPLG","PSGL-1",3.90138,"CVD2",53
"CV50_54","CV50","Q14242","SELPLG","PSGL-1",3.69799,"CVD2",54
"CV32_56","CV32","Q14242","SELPLG","PSGL-1",3.85223,"CVD2",56
"C197_57","C197","Q14242","SELPLG","PSGL-1",3.17975,"CVD2",57
"CV18_58","CV18","Q14242","SELPLG","PSGL-1",4.03755,"CVD2",58
"CV29_59","CV29","Q14242","SELPLG","PSGL-1",3.70858,"CVD2",59
"CV34_60","CV34","Q14242","SELPLG","PSGL-1",3.78528,"CVD2",60
"CV41_61","CV41","Q14242","SELPLG","PSGL-1",3.76945,"CVD2",61
"CV9_62","CV9","Q14242","SELPLG","PSGL-1",3.85796,"CVD2",62
"CV74_63","CV74","Q14242","SELPLG","PSGL-1",3.60277,"CVD2",63
"CV16_64","CV16","Q14242","SELPLG","PSGL-1",3.81815,"CVD2",64
"CV21_1","CV21","Q92583","CCL17","CCL17",10.78372,"CVD2",1
"C161_2","C161","Q92583","CCL17","CCL17",9.93298,"CVD2",2
"C173_3","C173","Q92583","CCL17","CCL17",10.08371,"CVD2",3
"CV11_4","CV11","Q92583","CCL17","CCL17",11.14445,"CVD2",4
"CV59_5","CV59","Q92583","CCL17","CCL17",9.93193,"CVD2",5
"C193_6","C193","Q92583","CCL17","CCL17",10.67575,"CVD2",6
"C33_7","C33","Q92583","CCL17","CCL17",11.8196,"CVD2",7
"CV39_8","CV39","Q92583","CCL17","CCL17",10.34681,"CVD2",8
"CV6_9","CV6","Q92583","CCL17","CCL17",8.00827,"CVD2",9
"CV38_10","CV38","Q92583","CCL17","CCL17",11.21026,"CVD2",10
"CV4_11","CV4","Q92583","CCL17","CCL17",11.73057,"CVD2",11
"C195_12","C195","Q92583","CCL17","CCL17",9.64236,"CVD2",12
"CV1_13","CV1","Q92583","CCL17","CCL17",8.80042,"CVD2",13
"C237_14","C237","Q92583","CCL17","CCL17",11.11945,"CVD2",14
"CV2_15","CV2","Q92583","CCL17","CCL17",9.81705,"CVD2",15
"CV42_17","CV42","Q92583","CCL17","CCL17",10.74797,"CVD2",17
"CV79_18","CV79","Q92583","CCL17","CCL17",10.90298,"CVD2",18
"CV3_19","CV3","Q92583","CCL17","CCL17",10.35877,"CVD2",19
"CV36_20","CV36","Q92583","CCL17","CCL17",11.29881,"CVD2",20
"CV55_21","CV55","Q92583","CCL17","CCL17",10.23205,"CVD2",21
"C246_22","C246","Q92583","CCL17","CCL17",11.95195,"CVD2",22
"CV30_23","CV30","Q92583","CCL17","CCL17",10.11039,"CVD2",23
"CV19_24","CV19","Q92583","CCL17","CCL17",8.51219,"CVD2",24
"CV13_25","CV13","Q92583","CCL17","CCL17",10.2547,"CVD2",25
"C137_26","C137","Q92583","CCL17","CCL17",10.84632,"CVD2",26
"CV47_27","CV47","Q92583","CCL17","CCL17",9.92863,"CVD2",27
"CV29_28","CV29","Q92583","CCL17","CCL17",10.56816,"CVD2",28
"CV14_29","CV14","Q92583","CCL17","CCL17",8.30911,"CVD2",29
"CV56_30","CV56","Q92583","CCL17","CCL17",11.48402,"CVD2",30
"CV82_31","CV82","Q92583","CCL17","CCL17",9.79468,"CVD2",31
"CV23_32","CV23","Q92583","CCL17","CCL17",10.84057,"CVD2",32
"CV37_33","CV37","Q92583","CCL17","CCL17",11.12286,"CVD2",33
"CV34_34","CV34","Q92583","CCL17","CCL17",11.39906,"CVD2",34
"CV58_35","CV58","Q92583","CCL17","CCL17",12.23793,"CVD2",35
"CV22_36","CV22","Q92583","CCL17","CCL17",8.01161,"CVD2",36
"CV65_37","CV65","Q92583","CCL17","CCL17",6.64201,"CVD2",37
"CV79_38","CV79","Q92583","CCL17","CCL17",10.58274,"CVD2",38
"CV1_39","CV1","Q92583","CCL17","CCL17",9.75167,"CVD2",39
"CV51_40","CV51","Q92583","CCL17","CCL17",9.14894,"CVD2",40
"CV42_41","CV42","Q92583","CCL17","CCL17",8.87095,"CVD2",41
"CV19_42","CV19","Q92583","CCL17","CCL17",8.67058,"CVD2",42
"CV70_43","CV70","Q92583","CCL17","CCL17",9.30231,"CVD2",43
"C78_44","C78","Q92583","CCL17","CCL17",9.33959,"CVD2",44
"CV10_45","CV10","Q92583","CCL17","CCL17",10.59812,"CVD2",45
"CV8_46","CV8","Q92583","CCL17","CCL17",10.08009,"CVD2",46
"CV60_47","CV60","Q92583","CCL17","CCL17",10.91147,"CVD2",47
"CV35_48","CV35","Q92583","CCL17","CCL17",11.42399,"CVD2",48
"CV48_49","CV48","Q92583","CCL17","CCL17",8.9821,"CVD2",49
"CV76_50","CV76","Q92583","CCL17","CCL17",11.67671,"CVD2",50
"CV12_51","CV12","Q92583","CCL17","CCL17",9.63129,"CVD2",51
"C58_52","C58","Q92583","CCL17","CCL17",8.65237,"CVD2",52
"CV53_53","CV53","Q92583","CCL17","CCL17",10.80423,"CVD2",53
"CV50_54","CV50","Q92583","CCL17","CCL17",8.46212,"CVD2",54
"CV32_56","CV32","Q92583","CCL17","CCL17",7.98589,"CVD2",56
"C197_57","C197","Q92583","CCL17","CCL17",11.40017,"CVD2",57
"CV18_58","CV18","Q92583","CCL17","CCL17",10.18298,"CVD2",58
"CV29_59","CV29","Q92583","CCL17","CCL17",8.87761,"CVD2",59
"CV34_60","CV34","Q92583","CCL17","CCL17",11.88322,"CVD2",60
"CV41_61","CV41","Q92583","CCL17","CCL17",7.2948,"CVD2",61
"CV9_62","CV9","Q92583","CCL17","CCL17",9.67297,"CVD2",62
"CV74_63","CV74","Q92583","CCL17","CCL17",9.37043,"CVD2",63
"CV16_64","CV16","Q92583","CCL17","CCL17",9.46432,"CVD2",64
"CV21_1","CV21","P10147","CCL3","CCL3",13.70006,"CVD2",1
"C161_2","C161","P10147","CCL3","CCL3",7.37411,"CVD2",2
"C173_3","C173","P10147","CCL3","CCL3",9.87401,"CVD2",3
"CV11_4","CV11","P10147","CCL3","CCL3",11.96393,"CVD2",4
"CV59_5","CV59","P10147","CCL3","CCL3",13.58233,"CVD2",5
"C193_6","C193","P10147","CCL3","CCL3",10.14452,"CVD2",6
"C33_7","C33","P10147","CCL3","CCL3",7.88194,"CVD2",7
"CV39_8","CV39","P10147","CCL3","CCL3",11.84683,"CVD2",8
"CV6_9","CV6","P10147","CCL3","CCL3",12.25694,"CVD2",9
"CV38_10","CV38","P10147","CCL3","CCL3",9.56817,"CVD2",10
"CV4_11","CV4","P10147","CCL3","CCL3",13.35696,"CVD2",11
"C195_12","C195","P10147","CCL3","CCL3",11.6741,"CVD2",12
"CV1_13","CV1","P10147","CCL3","CCL3",12.99318,"CVD2",13
"C237_14","C237","P10147","CCL3","CCL3",9.75037,"CVD2",14
"CV2_15","CV2","P10147","CCL3","CCL3",11.97475,"CVD2",15
"CV42_17","CV42","P10147","CCL3","CCL3",12.15124,"CVD2",17
"CV79_18","CV79","P10147","CCL3","CCL3",9.48766,"CVD2",18
"CV3_19","CV3","P10147","CCL3","CCL3",12.99403,"CVD2",19
"CV36_20","CV36","P10147","CCL3","CCL3",13.07985,"CVD2",20
"CV55_21","CV55","P10147","CCL3","CCL3",13.63094,"CVD2",21
"C246_22","C246","P10147","CCL3","CCL3",8.76003,"CVD2",22
"CV30_23","CV30","P10147","CCL3","CCL3",13.43152,"CVD2",23
"CV19_24","CV19","P10147","CCL3","CCL3",10.7195,"CVD2",24
"CV13_25","CV13","P10147","CCL3","CCL3",13.22882,"CVD2",25
"C137_26","C137","P10147","CCL3","CCL3",7.62246,"CVD2",26
"CV47_27","CV47","P10147","CCL3","CCL3",11.07633,"CVD2",27
"CV29_28","CV29","P10147","CCL3","CCL3",8.53638,"CVD2",28
"CV14_29","CV14","P10147","CCL3","CCL3",12.05932,"CVD2",29
"CV56_30","CV56","P10147","CCL3","CCL3",13.42644,"CVD2",30
"CV82_31","CV82","P10147","CCL3","CCL3",8.81815,"CVD2",31
"CV23_32","CV23","P10147","CCL3","CCL3",13.27549,"CVD2",32
"CV37_33","CV37","P10147","CCL3","CCL3",13.60864,"CVD2",33
"CV34_34","CV34","P10147","CCL3","CCL3",12.93273,"CVD2",34
"CV58_35","CV58","P10147","CCL3","CCL3",13.67431,"CVD2",35
"CV22_36","CV22","P10147","CCL3","CCL3",12.09879,"CVD2",36
"CV65_37","CV65","P10147","CCL3","CCL3",7.71736,"CVD2",37
"CV79_38","CV79","P10147","CCL3","CCL3",9.16023,"CVD2",38
"CV1_39","CV1","P10147","CCL3","CCL3",13.40205,"CVD2",39
"CV51_40","CV51","P10147","CCL3","CCL3",9.51472,"CVD2",40
"CV42_41","CV42","P10147","CCL3","CCL3",12.07165,"CVD2",41
"CV19_42","CV19","P10147","CCL3","CCL3",11.80961,"CVD2",42
"CV70_43","CV70","P10147","CCL3","CCL3",12.30398,"CVD2",43
"C78_44","C78","P10147","CCL3","CCL3",10.5022,"CVD2",44
"CV10_45","CV10","P10147","CCL3","CCL3",12.71192,"CVD2",45
"CV8_46","CV8","P10147","CCL3","CCL3",13.41284,"CVD2",46
"CV60_47","CV60","P10147","CCL3","CCL3",13.58121,"CVD2",47
"CV35_48","CV35","P10147","CCL3","CCL3",9.37187,"CVD2",48
"CV48_49","CV48","P10147","CCL3","CCL3",11.19912,"CVD2",49
"CV76_50","CV76","P10147","CCL3","CCL3",11.49904,"CVD2",50
"CV12_51","CV12","P10147","CCL3","CCL3",12.15146,"CVD2",51
"C58_52","C58","P10147","CCL3","CCL3",7.48194,"CVD2",52
"CV53_53","CV53","P10147","CCL3","CCL3",12.45031,"CVD2",53
"CV50_54","CV50","P10147","CCL3","CCL3",10.40811,"CVD2",54
"CV32_56","CV32","P10147","CCL3","CCL3",8.78634,"CVD2",56
"C197_57","C197","P10147","CCL3","CCL3",11.06863,"CVD2",57
"CV18_58","CV18","P10147","CCL3","CCL3",13.44358,"CVD2",58
"CV29_59","CV29","P10147","CCL3","CCL3",10.26809,"CVD2",59
"CV34_60","CV34","P10147","CCL3","CCL3",9.18468,"CVD2",60
"CV41_61","CV41","P10147","CCL3","CCL3",13.50833,"CVD2",61
"CV9_62","CV9","P10147","CCL3","CCL3",11.463,"CVD2",62
"CV74_63","CV74","P10147","CCL3","CCL3",10.338,"CVD2",63
"CV16_64","CV16","P10147","CCL3","CCL3",12.21865,"CVD2",64
"CV21_1","CV21","P09237","MMP7","MMP7",12.79337,"CVD2",1
"C161_2","C161","P09237","MMP7","MMP7",12.60789,"CVD2",2
"C173_3","C173","P09237","MMP7","MMP7",12.32056,"CVD2",3
"CV11_4","CV11","P09237","MMP7","MMP7",11.8357,"CVD2",4
"CV59_5","CV59","P09237","MMP7","MMP7",11.74214,"CVD2",5
"C193_6","C193","P09237","MMP7","MMP7",12.34402,"CVD2",6
"C33_7","C33","P09237","MMP7","MMP7",12.68842,"CVD2",7
"CV39_8","CV39","P09237","MMP7","MMP7",12.84908,"CVD2",8
"CV6_9","CV6","P09237","MMP7","MMP7",11.94958,"CVD2",9
"CV38_10","CV38","P09237","MMP7","MMP7",12.85219,"CVD2",10
"CV4_11","CV4","P09237","MMP7","MMP7",12.83991,"CVD2",11
"C195_12","C195","P09237","MMP7","MMP7",12.74961,"CVD2",12
"CV1_13","CV1","P09237","MMP7","MMP7",11.41773,"CVD2",13
"C237_14","C237","P09237","MMP7","MMP7",12.81421,"CVD2",14
"CV2_15","CV2","P09237","MMP7","MMP7",12.20025,"CVD2",15
"CV42_17","CV42","P09237","MMP7","MMP7",12.51205,"CVD2",17
"CV79_18","CV79","P09237","MMP7","MMP7",12.64528,"CVD2",18
"CV3_19","CV3","P09237","MMP7","MMP7",12.7101,"CVD2",19
"CV36_20","CV36","P09237","MMP7","MMP7",12.50459,"CVD2",20
"CV55_21","CV55","P09237","MMP7","MMP7",12.30661,"CVD2",21
"C246_22","C246","P09237","MMP7","MMP7",12.97828,"CVD2",22
"CV30_23","CV30","P09237","MMP7","MMP7",12.75462,"CVD2",23
"CV19_24","CV19","P09237","MMP7","MMP7",12.58779,"CVD2",24
"CV13_25","CV13","P09237","MMP7","MMP7",12.83747,"CVD2",25
"C137_26","C137","P09237","MMP7","MMP7",12.47641,"CVD2",26
"CV47_27","CV47","P09237","MMP7","MMP7",12.27979,"CVD2",27
"CV29_28","CV29","P09237","MMP7","MMP7",11.91027,"CVD2",28
"CV14_29","CV14","P09237","MMP7","MMP7",12.48596,"CVD2",29
"CV56_30","CV56","P09237","MMP7","MMP7",12.65967,"CVD2",30
"CV82_31","CV82","P09237","MMP7","MMP7",12.96056,"CVD2",31
"CV23_32","CV23","P09237","MMP7","MMP7",12.72648,"CVD2",32
"CV37_33","CV37","P09237","MMP7","MMP7",12.74781,"CVD2",33
"CV34_34","CV34","P09237","MMP7","MMP7",12.60932,"CVD2",34
"CV58_35","CV58","P09237","MMP7","MMP7",12.959,"CVD2",35
"CV22_36","CV22","P09237","MMP7","MMP7",12.18375,"CVD2",36
"CV65_37","CV65","P09237","MMP7","MMP7",7.65033,"CVD2",37
"CV79_38","CV79","P09237","MMP7","MMP7",12.61856,"CVD2",38
"CV1_39","CV1","P09237","MMP7","MMP7",12.80609,"CVD2",39
"CV51_40","CV51","P09237","MMP7","MMP7",12.51544,"CVD2",40
"CV42_41","CV42","P09237","MMP7","MMP7",12.22991,"CVD2",41
"CV19_42","CV19","P09237","MMP7","MMP7",12.75369,"CVD2",42
"CV70_43","CV70","P09237","MMP7","MMP7",12.69446,"CVD2",43
"C78_44","C78","P09237","MMP7","MMP7",11.93803,"CVD2",44
"CV10_45","CV10","P09237","MMP7","MMP7",12.57937,"CVD2",45
"CV8_46","CV8","P09237","MMP7","MMP7",11.89718,"CVD2",46
"CV60_47","CV60","P09237","MMP7","MMP7",12.2891,"CVD2",47
"CV35_48","CV35","P09237","MMP7","MMP7",12.67471,"CVD2",48
"CV48_49","CV48","P09237","MMP7","MMP7",12.41031,"CVD2",49
"CV76_50","CV76","P09237","MMP7","MMP7",12.37423,"CVD2",50
"CV12_51","CV12","P09237","MMP7","MMP7",12.52321,"CVD2",51
"C58_52","C58","P09237","MMP7","MMP7",12.68192,"CVD2",52
"CV53_53","CV53","P09237","MMP7","MMP7",12.33385,"CVD2",53
"CV50_54","CV50","P09237","MMP7","MMP7",12.56232,"CVD2",54
"CV32_56","CV32","P09237","MMP7","MMP7",12.17581,"CVD2",56
"C197_57","C197","P09237","MMP7","MMP7",12.80701,"CVD2",57
"CV18_58","CV18","P09237","MMP7","MMP7",12.53106,"CVD2",58
"CV29_59","CV29","P09237","MMP7","MMP7",12.87949,"CVD2",59
"CV34_60","CV34","P09237","MMP7","MMP7",12.75184,"CVD2",60
"CV41_61","CV41","P09237","MMP7","MMP7",12.19471,"CVD2",61
"CV9_62","CV9","P09237","MMP7","MMP7",12.71709,"CVD2",62
"CV74_63","CV74","P09237","MMP7","MMP7",12.00423,"CVD2",63
"CV16_64","CV16","P09237","MMP7","MMP7",11.93211,"CVD2",64
"CV21_1","CV21","P31994","FCGR2B","IgG Fc receptor II-b",3.13084,"CVD2",1
"C161_2","C161","P31994","FCGR2B","IgG Fc receptor II-b",4.32289,"CVD2",2
"C173_3","C173","P31994","FCGR2B","IgG Fc receptor II-b",3.92236,"CVD2",3
"CV11_4","CV11","P31994","FCGR2B","IgG Fc receptor II-b",3.43995,"CVD2",4
"CV59_5","CV59","P31994","FCGR2B","IgG Fc receptor II-b",5.48018,"CVD2",5
"C193_6","C193","P31994","FCGR2B","IgG Fc receptor II-b",4.18635,"CVD2",6
"C33_7","C33","P31994","FCGR2B","IgG Fc receptor II-b",5.25814,"CVD2",7
"CV39_8","CV39","P31994","FCGR2B","IgG Fc receptor II-b",3.02044,"CVD2",8
"CV6_9","CV6","P31994","FCGR2B","IgG Fc receptor II-b",3.72914,"CVD2",9
"CV38_10","CV38","P31994","FCGR2B","IgG Fc receptor II-b",3.40323,"CVD2",10
"CV4_11","CV4","P31994","FCGR2B","IgG Fc receptor II-b",4.08337,"CVD2",11
"C195_12","C195","P31994","FCGR2B","IgG Fc receptor II-b",4.15697,"CVD2",12
"CV1_13","CV1","P31994","FCGR2B","IgG Fc receptor II-b",4.90193,"CVD2",13
"C237_14","C237","P31994","FCGR2B","IgG Fc receptor II-b",3.32627,"CVD2",14
"CV2_15","CV2","P31994","FCGR2B","IgG Fc receptor II-b",3.05418,"CVD2",15
"CV42_17","CV42","P31994","FCGR2B","IgG Fc receptor II-b",2.59601,"CVD2",17
"CV79_18","CV79","P31994","FCGR2B","IgG Fc receptor II-b",3.49925,"CVD2",18
"CV3_19","CV3","P31994","FCGR2B","IgG Fc receptor II-b",3.71574,"CVD2",19
"CV36_20","CV36","P31994","FCGR2B","IgG Fc receptor II-b",3.07744,"CVD2",20
"CV55_21","CV55","P31994","FCGR2B","IgG Fc receptor II-b",5.08316,"CVD2",21
"C246_22","C246","P31994","FCGR2B","IgG Fc receptor II-b",5.65239,"CVD2",22
"CV30_23","CV30","P31994","FCGR2B","IgG Fc receptor II-b",2.97072,"CVD2",23
"CV19_24","CV19","P31994","FCGR2B","IgG Fc receptor II-b",3.33098,"CVD2",24
"CV13_25","CV13","P31994","FCGR2B","IgG Fc receptor II-b",3.68545,"CVD2",25
"C137_26","C137","P31994","FCGR2B","IgG Fc receptor II-b",3.33342,"CVD2",26
"CV47_27","CV47","P31994","FCGR2B","IgG Fc receptor II-b",3.86745,"CVD2",27
"CV29_28","CV29","P31994","FCGR2B","IgG Fc receptor II-b",4.17227,"CVD2",28
"CV14_29","CV14","P31994","FCGR2B","IgG Fc receptor II-b",4.32849,"CVD2",29
"CV56_30","CV56","P31994","FCGR2B","IgG Fc receptor II-b",4.72892,"CVD2",30
"CV82_31","CV82","P31994","FCGR2B","IgG Fc receptor II-b",4.50244,"CVD2",31
"CV23_32","CV23","P31994","FCGR2B","IgG Fc receptor II-b",4.01445,"CVD2",32
"CV37_33","CV37","P31994","FCGR2B","IgG Fc receptor II-b",3.20379,"CVD2",33
"CV34_34","CV34","P31994","FCGR2B","IgG Fc receptor II-b",3.13246,"CVD2",34
"CV58_35","CV58","P31994","FCGR2B","IgG Fc receptor II-b",3.6759,"CVD2",35
"CV22_36","CV22","P31994","FCGR2B","IgG Fc receptor II-b",3.98859,"CVD2",36
"CV65_37","CV65","P31994","FCGR2B","IgG Fc receptor II-b",3.65353,"CVD2",37
"CV79_38","CV79","P31994","FCGR2B","IgG Fc receptor II-b",3.10512,"CVD2",38
"CV1_39","CV1","P31994","FCGR2B","IgG Fc receptor II-b",3.96366,"CVD2",39
"CV51_40","CV51","P31994","FCGR2B","IgG Fc receptor II-b",3.83329,"CVD2",40
"CV42_41","CV42","P31994","FCGR2B","IgG Fc receptor II-b",3.75492,"CVD2",41
"CV19_42","CV19","P31994","FCGR2B","IgG Fc receptor II-b",3.62183,"CVD2",42
"CV70_43","CV70","P31994","FCGR2B","IgG Fc receptor II-b",3.81039,"CVD2",43
"C78_44","C78","P31994","FCGR2B","IgG Fc receptor II-b",4.33644,"CVD2",44
"CV10_45","CV10","P31994","FCGR2B","IgG Fc receptor II-b",3.92575,"CVD2",45
"CV8_46","CV8","P31994","FCGR2B","IgG Fc receptor II-b",4.86119,"CVD2",46
"CV60_47","CV60","P31994","FCGR2B","IgG Fc receptor II-b",3.0438,"CVD2",47
"CV35_48","CV35","P31994","FCGR2B","IgG Fc receptor II-b",4.87252,"CVD2",48
"CV48_49","CV48","P31994","FCGR2B","IgG Fc receptor II-b",5.201,"CVD2",49
"CV76_50","CV76","P31994","FCGR2B","IgG Fc receptor II-b",3.20105,"CVD2",50
"CV12_51","CV12","P31994","FCGR2B","IgG Fc receptor II-b",3.90586,"CVD2",51
"C58_52","C58","P31994","FCGR2B","IgG Fc receptor II-b",2.95495,"CVD2",52
"CV53_53","CV53","P31994","FCGR2B","IgG Fc receptor II-b",2.96052,"CVD2",53
"CV50_54","CV50","P31994","FCGR2B","IgG Fc receptor II-b",4.48181,"CVD2",54
"CV32_56","CV32","P31994","FCGR2B","IgG Fc receptor II-b",4.99019,"CVD2",56
"C197_57","C197","P31994","FCGR2B","IgG Fc receptor II-b",4.63225,"CVD2",57
"CV18_58","CV18","P31994","FCGR2B","IgG Fc receptor II-b",5.19394,"CVD2",58
"CV29_59","CV29","P31994","FCGR2B","IgG Fc receptor II-b",3.67013,"CVD2",59
"CV34_60","CV34","P31994","FCGR2B","IgG Fc receptor II-b",3.16883,"CVD2",60
"CV41_61","CV41","P31994","FCGR2B","IgG Fc receptor II-b",5.82012,"CVD2",61
"CV9_62","CV9","P31994","FCGR2B","IgG Fc receptor II-b",4.08385,"CVD2",62
"CV74_63","CV74","P31994","FCGR2B","IgG Fc receptor II-b",3.90623,"CVD2",63
"CV16_64","CV16","P31994","FCGR2B","IgG Fc receptor II-b",3.33426,"CVD2",64
"CV21_1","CV21","Q9UKP3","ITGB1BP2","ITGB1BP2",4.66154,"CVD2",1
"C161_2","C161","Q9UKP3","ITGB1BP2","ITGB1BP2",2.08343,"CVD2",2
"C173_3","C173","Q9UKP3","ITGB1BP2","ITGB1BP2",1.91454,"CVD2",3
"CV11_4","CV11","Q9UKP3","ITGB1BP2","ITGB1BP2",7.31959,"CVD2",4
"CV59_5","CV59","Q9UKP3","ITGB1BP2","ITGB1BP2",5.53705,"CVD2",5
"C193_6","C193","Q9UKP3","ITGB1BP2","ITGB1BP2",2.34235,"CVD2",6
"C33_7","C33","Q9UKP3","ITGB1BP2","ITGB1BP2",2.35611,"CVD2",7
"CV39_8","CV39","Q9UKP3","ITGB1BP2","ITGB1BP2",4.73779,"CVD2",8
"CV6_9","CV6","Q9UKP3","ITGB1BP2","ITGB1BP2",5.17395,"CVD2",9
"CV38_10","CV38","Q9UKP3","ITGB1BP2","ITGB1BP2",4.94976,"CVD2",10
"CV4_11","CV4","Q9UKP3","ITGB1BP2","ITGB1BP2",5.9264,"CVD2",11
"C195_12","C195","Q9UKP3","ITGB1BP2","ITGB1BP2",2.48884,"CVD2",12
"CV1_13","CV1","Q9UKP3","ITGB1BP2","ITGB1BP2",4.66003,"CVD2",13
"C237_14","C237","Q9UKP3","ITGB1BP2","ITGB1BP2",3.16626,"CVD2",14
"CV2_15","CV2","Q9UKP3","ITGB1BP2","ITGB1BP2",4.88904,"CVD2",15
"CV42_17","CV42","Q9UKP3","ITGB1BP2","ITGB1BP2",5.87526,"CVD2",17
"CV79_18","CV79","Q9UKP3","ITGB1BP2","ITGB1BP2",5.69808,"CVD2",18
"CV3_19","CV3","Q9UKP3","ITGB1BP2","ITGB1BP2",4.28993,"CVD2",19
"CV36_20","CV36","Q9UKP3","ITGB1BP2","ITGB1BP2",4.23223,"CVD2",20
"CV55_21","CV55","Q9UKP3","ITGB1BP2","ITGB1BP2",5.77438,"CVD2",21
"C246_22","C246","Q9UKP3","ITGB1BP2","ITGB1BP2",2.69334,"CVD2",22
"CV30_23","CV30","Q9UKP3","ITGB1BP2","ITGB1BP2",4.87908,"CVD2",23
"CV19_24","CV19","Q9UKP3","ITGB1BP2","ITGB1BP2",4.04973,"CVD2",24
"CV13_25","CV13","Q9UKP3","ITGB1BP2","ITGB1BP2",6.40412,"CVD2",25
